TITLE = "Bivariate normal distribution density"
VARIABLES = "y", "x", "z"
ZONE T = "Numerical", I = 100, J = 100, F = Point
-9.9 7.8 0.00280148
-9.9 7.9 0.00276014
-9.9 8 0.00271905
-9.9 8.1 0.00267821
-9.9 8.2 0.00263763
-9.9 8.3 0.00259732
-9.9 8.4 0.00255729
-9.9 8.5 0.00251754
-9.9 8.6 0.00247807
-9.9 8.7 0.0024389
-9.9 8.8 0.00240003
-9.9 8.9 0.00236146
-9.9 9 0.00232321
-9.9 9.1 0.00228526
-9.9 9.2 0.00224764
-9.9 9.3 0.00221034
-9.9 9.4 0.00217338
-9.9 9.5 0.00213674
-9.9 9.6 0.00210044
-9.9 9.7 0.00206449
-9.9 9.8 0.00202887
-9.9 9.9 0.00199361
-9.9 10 0.0019587
-9.8 -10 0.00472881
-9.8 -9.9 0.00477114
-9.8 -9.8 0.0048132
-9.8 -9.7 0.00485499
-9.8 -9.6 0.00489649
-9.8 -9.5 0.00493768
-9.8 -9.4 0.00497856
-9.8 -9.3 0.00501911
-9.8 -9.2 0.00505931
-9.8 -9.1 0.00509915
-9.8 -9 0.00513862
-9.8 -8.9 0.00517771
-9.8 -8.8 0.0052164
-9.8 -8.7 0.00525468
-9.8 -8.6 0.00529253
-9.8 -8.5 0.00532994
-9.8 -8.4 0.00536691
-9.8 -8.3 0.00540341
-9.8 -8.2 0.00543943
-9.8 -8.1 0.00547496
-9.8 -8 0.00550999
-9.8 -7.9 0.0055445
-9.8 -7.8 0.00557849
-9.8 -7.7 0.00561194
-9.8 -7.6 0.00564483
-9.8 -7.5 0.00567716
-9.8 -7.4 0.00570892
-9.8 -7.3 0.00574008
-9.8 -7.2 0.00577065
-9.8 -7.1 0.00580061
-9.8 -7 0.00582994
-9.8 -6.9 0.00585865
-9.8 -6.8 0.0058867
-9.8 -6.7 0.00591411
-9.8 -6.6 0.00594085
-9.8 -6.5 0.00596691
-9.8 -6.4 0.00599229
-9.8 -6.3 0.00601698
-9.8 -6.2 0.00604096
-9.8 -6.1 0.00606423
-9.8 -6 0.00608677
-9.8 -5.9 0.00610859
-9.8 -5.8 0.00612967
-9.8 -5.7 0.00615
-9.8 -5.6 0.00616957
-9.8 -5.5 0.00618838
-9.8 -5.4 0.00620642
-9.8 -5.3 0.00622369
-9.8 -5.2 0.00624017
-9.8 -5.1 0.00625586
-9.8 -5 0.00627075
-9.8 -4.9 0.00628484
-9.8 -4.8 0.00629812
-9.8 -4.7 0.00631059
-9.8 -4.6 0.00632224
-9.8 -4.5 0.00633307
-9.8 -4.4 0.00634307
-9.8 -4.3 0.00635224
-9.8 -4.2 0.00636057
-9.8 -4.1 0.00636807
-9.8 -4 0.00637472
-9.8 -3.9 0.00638053
-9.8 -3.8 0.0063855
-9.8 -3.7 0.00638961
-9.8 -3.6 0.00639288
-9.8 -3.5 0.0063953
-9.8 -3.4 0.00639686
-9.8 -3.3 0.00639757
-9.8 -3.2 0.00639743
-9.8 -3.1 0.00639643
-9.8 -3 0.00639459
-9.8 -2.9 0.00639189
-9.8 -2.8 0.00638834
-9.8 -2.7 0.00638394
-9.8 -2.6 0.00637869
-9.8 -2.5 0.0063726
-9.8 -2.4 0.00636566
-9.8 -2.3 0.00635789
-9.8 -2.2 0.00634927
-9.8 -2.1 0.00633983
-9.8 -2 0.00632955
-9.8 -1.9 0.00631845
-9.8 -1.8 0.00630653
-9.8 -1.7 0.00629379
-9.8 -1.6 0.00628023
-9.8 -1.5 0.00626588
-9.8 -1.4 0.00625072
-9.8 -1.3 0.00623476
-9.8 -1.2 0.00621802
-9.8 -1.1 0.0062005
-9.8 -1 0.0061822
-9.8 -0.9 0.00616313
-9.8 -0.8 0.0061433
-9.8 -0.7 0.00612272
-9.8 -0.6 0.0061014
-9.8 -0.5 0.00607934
-9.8 -0.4 0.00605655
-9.8 -0.3 0.00603304
-9.8 -0.2 0.00600883
-9.8 -0.1 0.00598391
-9.8 -1.87905e-14 0.0059583
-9.8 0.1 0.00593201
-9.8 0.2 0.00590505
-9.8 0.3 0.00587742
-9.8 0.4 0.00584915
-9.8 0.5 0.00582023
-9.8 0.6 0.00579069
-9.8 0.7 0.00576053
-9.8 0.8 0.00572976
-9.8 0.9 0.0056984
-9.8 1 0.00566645
-9.8 1.1 0.00563393
-9.8 1.2 0.00560085
-9.8 1.3 0.00556722
-9.8 1.4 0.00553306
-9.8 1.5 0.00549837
-9.8 1.6 0.00546317
-9.8 1.7 0.00542747
-9.8 1.8 0.00539129
-9.8 1.9 0.00535464
-9.8 2 0.00531752
-9.8 2.1 0.00527996
-9.8 2.2 0.00524196
-9.8 2.3 0.00520355
-9.8 2.4 0.00516472
-9.8 2.5 0.00512551
-9.8 2.6 0.00508591
-9.8 2.7 0.00504595
-9.8 2.8 0.00500563
-9.8 2.9 0.00496497
-9.8 3 0.00492399
-9.8 3.1 0.00488269
-9.8 3.2 0.00484109
-9.8 3.3 0.00479921
-9.8 3.4 0.00475706
-9.8 3.5 0.00471465
-9.8 3.6 0.00467199
-9.8 3.7 0.0046291
-9.8 3.8 0.004586
-9.8 3.9 0.00454269
-9.8 4 0.00449918
-9.8 4.1 0.00445551
-9.8 4.2 0.00441166
-9.8 4.3 0.00436767
-9.8 4.4 0.00432354
-9.8 4.5 0.00427928
-9.8 4.6 0.00423491
-9.8 4.7 0.00419045
-9.8 4.8 0.00414589
-9.8 4.9 0.00410127
-9.8 5 0.00405658
-9.8 5.1 0.00401185
-9.8 5.2 0.00396708
-9.8 5.3 0.00392228
-9.8 5.4 0.00387748
-9.8 5.5 0.00383267
-9.8 5.6 0.00378788
-9.8 5.7 0.00374312
-9.8 5.8 0.00369838
-9.8 5.9 0.0036537
-9.8 6 0.00360908
-9.8 6.1 0.00356452
-9.8 6.2 0.00352005
-9.8 6.3 0.00347566
-9.8 6.4 0.00343138
-9.8 6.5 0.00338721
-9.8 6.6 0.00334317
-9.8 6.7 0.00329925
-9.8 6.8 0.00325548
-9.8 6.9 0.00321186
-9.8 7 0.00316841
-9.8 7.1 0.00312512
-9.8 7.2 0.00308202
-9.8 7.3 0.0030391
-9.8 7.4 0.00299639
-9.8 7.5 0.00295388
-9.8 7.6 0.00291158
-9.8 7.7 0.00286951
-9.8 7.8 0.00282767
-9.8 7.9 0.00278606
-9.8 8 0.00274471
-9.8 8.1 0.0027036
-9.8 8.2 0.00266276
-9.8 8.3 0.00262218
-9.8 8.4 0.00258188
-9.8 8.5 0.00254186
-9.8 8.6 0.00250213
-9.8 8.7 0.00246268
-9.8 8.8 0.00242354
-9.8 8.9 0.0023847
-9.8 9 0.00234617
-9.8 9.1 0.00230796
-9.8 9.2 0.00227006
-9.8 9.3 0.00223249
-9.8 9.4 0.00219525
-9.8 9.5 0.00215834
-9.8 9.6 0.00212177
-9.8 9.7 0.00208554
-9.8 9.8 0.00204966
-9.8 9.9 0.00201413
-9.8 10 0.00197894
-9.7 -10 0.00473512
-9.7 -9.9 0.00477772
-9.7 -9.8 0.00482005
-9.7 -9.7 0.00486212
-9.7 -9.6 0.00490389
-9.7 -9.5 0.00494537
-9.7 -9.4 0.00498653
-9.7 -9.3 0.00502737
-9.7 -9.2 0.00506786
-9.7 -9.1 0.005108
-9.7 -9 0.00514777
-9.7 -8.9 0.00518715
-9.7 -8.8 0.00522615
-9.7 -8.7 0.00526473
-9.7 -8.6 0.00530289
-9.7 -8.5 0.00534061
-9.7 -8.4 0.00537789
-9.7 -8.3 0.0054147
-9.7 -8.2 0.00545104
-9.7 -8.1 0.0054869
-9.7 -8 0.00552225
-9.7 -7.9 0.00555709
-9.7 -7.8 0.0055914
-9.7 -7.7 0.00562517
-9.7 -7.6 0.0056584
-9.7 -7.5 0.00569106
-9.7 -7.4 0.00572314
-9.7 -7.3 0.00575464
-9.7 -7.2 0.00578555
-9.7 -7.1 0.00581584
-9.7 -7 0.00584551
-9.7 -6.9 0.00587455
-9.7 -6.8 0.00590295
-9.7 -6.7 0.00593069
-9.7 -6.6 0.00595777
-9.7 -6.5 0.00598417
-9.7 -6.4 0.00600989
-9.7 -6.3 0.00603492
-9.7 -6.2 0.00605924
-9.7 -6.1 0.00608285
-9.7 -6 0.00610574
-9.7 -5.9 0.0061279
-9.7 -5.8 0.00614931
-9.7 -5.7 0.00616998
-9.7 -5.6 0.0061899
-9.7 -5.5 0.00620905
-9.7 -5.4 0.00622742
-9.7 -5.3 0.00624502
-9.7 -5.2 0.00626184
-9.7 -5.1 0.00627786
-9.7 -5 0.00629309
-9.7 -4.9 0.00630751
-9.7 -4.8 0.00632112
-9.7 -4.7 0.00633391
-9.7 -4.6 0.00634589
-9.7 -4.5 0.00635704
-9.7 -4.4 0.00636736
-9.7 -4.3 0.00637685
-9.7 -4.2 0.0063855
-9.7 -4.1 0.00639331
-9.7 -4 0.00640027
-9.7 -3.9 0.00640639
-9.7 -3.8 0.00641166
-9.7 -3.7 0.00641608
-9.7 -3.6 0.00641964
-9.7 -3.5 0.00642236
-9.7 -3.4 0.00642421
-9.7 -3.3 0.00642521
-9.7 -3.2 0.00642535
-9.7 -3.1 0.00642464
-9.7 -3 0.00642307
-9.7 -2.9 0.00642064
-9.7 -2.8 0.00641736
-9.7 -2.7 0.00641323
-9.7 -2.6 0.00640824
-9.7 -2.5 0.00640241
-9.7 -2.4 0.00639572
-9.7 -2.3 0.00638819
-9.7 -2.2 0.00637982
-9.7 -2.1 0.00637062
-9.7 -2 0.00636057
-9.7 -1.9 0.0063497
-9.7 -1.8 0.006338
-9.7 -1.7 0.00632547
-9.7 -1.6 0.00631213
-9.7 -1.5 0.00629798
-9.7 -1.4 0.00628303
-9.7 -1.3 0.00626727
-9.7 -1.2 0.00625072
-9.7 -1.1 0.00623338
-9.7 -1 0.00621526
-9.7 -0.9 0.00619636
-9.7 -0.8 0.00617671
-9.7 -0.7 0.00615629
-9.7 -0.6 0.00613512
-9.7 -0.5 0.00611321
-9.7 -0.4 0.00609056
-9.7 -0.3 0.00606719
-9.7 -0.2 0.00604311
-9.7 -0.1 0.00601831
-9.7 -1.87905e-14 0.00599282
-9.7 0.1 0.00596665
-9.7 0.2 0.00593979
-9.7 0.3 0.00591227
-9.7 0.4 0.00588409
-9.7 0.5 0.00585526
-9.7 0.6 0.0058258
-9.7 0.7 0.00579571
-9.7 0.8 0.00576501
-9.7 0.9 0.00573371
-9.7 1 0.00570182
-9.7 1.1 0.00566935
-9.7 1.2 0.00563631
-9.7 1.3 0.00560272
-9.7 1.4 0.00556858
-9.7 1.5 0.00553392
-9.7 1.6 0.00549874
-9.7 1.7 0.00546305
-9.7 1.8 0.00542687
-9.7 1.9 0.00539021
-9.7 2 0.00535309
-9.7 2.1 0.00531551
-9.7 2.2 0.0052775
-9.7 2.3 0.00523905
-9.7 2.4 0.0052002
-9.7 2.5 0.00516094
-9.7 2.6 0.00512129
-9.7 2.7 0.00508128
-9.7 2.8 0.0050409
-9.7 2.9 0.00500018
-9.7 3 0.00495913
-9.7 3.1 0.00491775
-9.7 3.2 0.00487607
-9.7 3.3 0.00483411
-9.7 3.4 0.00479186
-9.7 3.5 0.00474935
-9.7 3.6 0.00470659
-9.7 3.7 0.00466359
-9.7 3.8 0.00462037
-9.7 3.9 0.00457693
-9.7 4 0.00453331
-9.7 4.1 0.0044895
-9.7 4.2 0.00444552
-9.7 4.3 0.00440138
-9.7 4.4 0.0043571
-9.7 4.5 0.00431269
-9.7 4.6 0.00426817
-9.7 4.7 0.00422354
-9.7 4.8 0.00417882
-9.7 4.9 0.00413403
-9.7 5 0.00408916
-9.7 5.1 0.00404425
-9.7 5.2 0.0039993
-9.7 5.3 0.00395431
-9.7 5.4 0.00390932
-9.7 5.5 0.00386432
-9.7 5.6 0.00381933
-9.7 5.7 0.00377435
-9.7 5.8 0.00372942
-9.7 5.9 0.00368452
-9.7 6 0.00363968
-9.7 6.1 0.00359491
-9.7 6.2 0.00355021
-9.7 6.3 0.0035056
-9.7 6.4 0.0034611
